yield	GRMZM2G517408	GRMZM5G824831	GRMZM2G019971	GRMZM2G134393	GRMZM2G149617	GRMZM2G024624	GRMZM2G174574	GRMZM2G412601	GRMZM2G371033	GRMZM2G060811	GRMZM2G315902	GRMZM2G072415	GRMZM5G842970	GRMZM2G176638	GRMZM2G179693	GRMZM2G468717	GRMZM2G334660	GRMZM2G061568	GRMZM2G316136	GRMZM2G007810	GRMZM2G326195	GRMZM5G832138	GRMZM2G048549	GRMZM2G120839	GRMZM2G389567	GRMZM2G328268	GRMZM2G150893	GRMZM2G159397	GRMZM2G023982	GRMZM2G335521	GRMZM2G107562	GRMZM2G083091	GRMZM2G034043	GRMZM2G104618	GRMZM2G174785	GRMZM2G052586	GRMZM2G094988	GRMZM2G026223	GRMZM2G101117	GRMZM2G465444	GRMZM2G406119	GRMZM2G441031	GRMZM2G044900	GRMZM2G107299	GRMZM2G009591	GRMZM2G302601	GRMZM2G040164	GRMZM2G143718	GRMZM2G082185	GRMZM2G366607	GRMZM2G045675	GRMZM2G037452	GRMZM2G374827	GRMZM2G005253	GRMZM2G096682	GRMZM2G429540	GRMZM2G108463	GRMZM2G345776	GRMZM2G346639	GRMZM2G040843	GRMZM2G026758	GRMZM2G039988	GRMZM2G443509	GRMZM2G088440	GRMZM2G175718	GRMZM2G118316	GRMZM2G126096	AC233851.1_FG017	GRMZM2G022974	GRMZM2G081268	GRMZM2G013519	GRMZM5G830269	GRMZM5G812356	GRMZM2G077143	GRMZM2G020859	GRMZM2G152485	GRMZM2G088114	GRMZM2G003518	GRMZM2G022611	GRMZM2G375015	GRMZM2G153369	GRMZM2G150598	GRMZM2G390124	GRMZM2G049070	GRMZM2G002286	GRMZM2G343080	GRMZM2G064663	GRMZM2G017266	GRMZM2G111926	GRMZM2G370175	GRMZM2G149321	GRMZM2G016802	GRMZM2G073404	GRMZM2G047626	GRMZM2G175499	GRMZM2G030882	GRMZM5G877884	GRMZM2G141858	GRMZM2G059353	GRMZM2G179264	GRMZM2G181269	GRMZM2G132431	GRMZM2G180254	GRMZM2G053117	GRMZM2G102196	GRMZM2G456568	GRMZM2G087068	GRMZM2G450717	GRMZM5G851103	GRMZM2G170625	GRMZM2G044762	GRMZM2G425863	GRMZM2G102802	GRMZM5G896883	GRMZM2G173710	GRMZM2G092433	GRMZM2G113796	GRMZM2G457889	GRMZM5G801091	GRMZM2G004207	AC208897.3_FG004	GRMZM2G301172	GRMZM2G411956	GRMZM2G093660	GRMZM2G427031	GRMZM2G134439	GRMZM2G010987	GRMZM2G124602	GRMZM2G133573	GRMZM2G114113	GRMZM2G155962	GRMZM2G087079	GRMZM5G899428	GRMZM2G162460	GRMZM2G004856	GRMZM2G005710	GRMZM2G089567	GRMZM2G062354	AC205703.4_FG006	GRMZM2G075502	GRMZM2G020814	GRMZM2G071970	GRMZM2G386525	GRMZM2G488067	GRMZM2G005554	GRMZM2G366392	GRMZM2G033413	GRMZM2G010861	AC225354.2_FG004	GRMZM2G082079	GRMZM2G076006	GRMZM2G122076	GRMZM5G878153	AC233893.1_FG001	GRMZM2G117984	GRMZM2G415793	GRMZM2G341269	GRMZM2G377613	GRMZM2G168119	GRMZM2G022514	GRMZM2G168510	GRMZM2G008464	GRMZM5G803992	GRMZM2G081955	GRMZM2G081803	GRMZM2G394027	GRMZM2G033267	GRMZM2G058252	GRMZM2G468111	GRMZM2G035217	GRMZM2G093210	GRMZM5G862331	GRMZM5G848182	GRMZM2G003715	GRMZM2G114998	GRMZM2G141526	GRMZM2G115792	GRMZM2G060114	GRMZM2G065928	GRMZM2G119071	GRMZM2G374475	GRMZM2G363310	GRMZM2G121514	GRMZM2G090693	GRMZM2G160327	GRMZM2G042789	AC233954.1_FG003	GRMZM2G446313	GRMZM5G885445	GRMZM2G703575	GRMZM2G429714	GRMZM2G125531	GRMZM2G154641	GRMZM2G158496	GRMZM2G082924	GRMZM2G003368	GRMZM2G055917	GRMZM2G084406	GRMZM2G174136	GRMZM2G346839
04033v	0	4.00062162208617	2.42071473524209	0.379901799905692	1.67332121896545	2.17808932729429	0.218430864027288	2.92136965359565	3.82179847177518	1.00690992619036	2.79452143223933	0.372357034648812	3.46419095998994	0	1.14209314527965	2.29842947034253	0	0.840286193143716	1.90239852882772	1.82143962332947	2.23972196759691	1.26368595205251	1.63900642336638	0.898753855823935	1.72852321088919	2.65862883776849	0.15980580229449	1.85853299089019	0.419240457476251	0.159269555997106	4.59931507825028	4.42706094492217	1.72890841241027	2.69297040366712	2.01838229417734	2.07121655905703	1.52012570875341	2.18531505073405	1.52791544378747	1.61285805706595	0.714908672341458	3.38626646827373	0.101686173522929	3.74514163312207	0	1.91066779743115	1.64157784670591	4.16318631117951	3.47820163174131	4.22105650516596	0.620383996081503	1.16869168078879	1.5219893489833	2.24367231763204	0	1.8028312831951	1.79508559818978	2.28902557686029	1.17326511236327	1.74693119639219	3.35117345672281	1.19436782383247	4.60802111821608	3.14688131009692	0.548165338180604	1.57469531752552	2.85289485675188	0.0652997937959962	0.376652653946255	0.458513494753187	3.25516146567689	0	1.02038764952818	3.41047421844236	2.04864464831969	1.24354345624351	2.34288887326449	3.29550347710309	0.998942954875944	0.744063653959384	0	3.81144879489316	3.51111848202629	0.0659308950849095	1.64388378260825	1.57780894888651	2.42789528395949	3.39538720187702	2.10026570585304	2.83808381696492	1.79948620761865	2.75539805580195	1.11441673781305	2.53858168890175	2.63797102551484	2.32251908421063	1.64225934766064	0	3.22628034363257	3.35672637648194	0.071456288116496	3.48507886564286	2.59708884479276	1.56962166198368	0.0363860261447825	1.76127792472412	4.07899062481484	2.72666912155785	0.160983000562592	0.627265891646429	2.2842703981771	3.0683691641977	2.92210187964931	3.44410679600493	2.06019628402434	2.13924111735693	2.39079192181298	2.514335993812	2.88505207789991	0	0.580833659799006	3.72185716251113	1.99691282979024	3.68289659243608	0	2.5341252935755	2.5975133483348	4.35886547381245	0.557455742430232	0.733953174952199	1.44573710832701	3.2650072195452	3.8541438613363	1.156569827567	1.00669434870677	2.44220789525489	0.331939837945529	0.214026113509309	2.81482172082543	4.0491013501741	4.02850208018581	2.18319213711126	3.29538861740779	3.98932658048542	0	0.431037333725543	3.94187690975386	2.61588374129455	2.11547569274807	0.458015811625407	0	3.57904505666599	4.04506853003792	1.36586458720838	2.15011433464155	3.13330922187163	2.99511708436392	1.63883942075221	0.0667787287476948	2.58940929758239	1.86265430860459	3.1882310331535	3.51311733707975	2.07640192672738	4.54811400221659	2.97401822064724	0.75731844676768	2.22488730052329	2.34082455564771	1.44538368732588	1.67567124656443	1.45437581739415	3.91755169402502	2.91638057707722	0.938885535845795	2.61292600400203	0	0.265589059223106	1.60306363985583	2.37350570519432	4.33694427559158	4.11507812860901	0.164296748241109	3.11700698399061	0.688687249837852	1.60909385325253	1.52650620227541	0	2.04761284016509	2.22167217346264	0	2.93799722290275	3.13606361900584	2.27921103572741	2.25444786561499	3.21415268839907	2.00353059899728	2.02302064992125	2.96562352011701	2.79356712862497	0.106836226261122
33-16	1	3.61767073659531	2.17752287827995	0.414420224427646	2.08728817616614	2.32811052942206	0.685710597593528	2.67211209429658	3.10262062148147	0.197594331940985	1.81722089189926	0.819832693532212	3.15879030770873	2.44548991742421	1.30124015852343	2.36529694679021	0	1.24475095788519	1.63022241047857	1.91614878344205	2.81287257198611	1.78445955624565	2.21671996789754	1.57785849011411	1.46463176944281	1.46711830201281	0.0983138460969959	4.84832026537793	0.148434660183301	0.0403386457260449	4.43405678251823	4.87945542019741	2.83059816274268	3.34999531118375	1.36737399451726	2.09269828152148	1.66643809153337	2.43459532924663	1.33890920945796	2.83917787377193	1.28382964857409	3.79075891793511	0.106119727383655	3.58490963765221	1.85007554605089	2.3770170126711	0.889034636367285	4.25512464747276	3.05914828991874	3.79557457878482	0.828219884753289	0.798871130167652	1.85915172708285	1.2094050230728	0.152085692063991	1.4295956795749	2.34308383527392	2.20021454736194	0.598164297188299	1.29905477627465	3.26254815332439	1.42796399629128	2.66951032279494	3.39654658344673	0.379082802122933	1.40756160162085	2.47786525055442	0	0.571853176159702	0.324743003029802	2.26864147146792	0.134435608697926	1.64136284521847	2.98782106228265	2.36239243975572	0.682608341569829	2.35276666965238	3.5176461943054	1.16920432525313	0.573655060250061	1.91168243582035	3.36357858475565	3.82402204805623	0.115314212841962	2.45580391020074	2.23180097532597	2.3251867405521	3.65654219553496	2.54158624530905	3.62273163875678	0.765607367289206	2.61213383760567	1.53029946246297	2.16460266634117	2.75965544682788	2.06950104827828	2.49157602663539	1.42990925187204	3.1738156954616	3.35625231561899	0.0990205605476422	3.48846622550435	2.36888019543893	1.17667765808085	0	1.67857584006657	3.72881865909014	1.80099502323696	2.27825244061022	1.65646843410225	1.23204117603915	3.09925860812966	3.12464865839317	2.30579094874273	0.140862206427829	2.74633457859414	1.09743492918569	2.40593558991701	3.1653146977329	0.476282003939697	0.712032720793641	2.76148985707352	1.72128872050403	2.89359433758177	0.0395259550237796	2.70436341324421	2.62584905456347	4.1534118936597	0.735569493886711	1.19278849243123	1.86189479897209	2.49823410999886	3.5445499713899	0.920505835828621	0.862383497805245	1.93566498903001	0.619278871992304	2.25581628450802	2.81123234583199	4.52382237704026	3.36711995245196	2.34907451725194	3.37025352066943	3.64219656807352	0	1.32755234109613	3.30019033883776	1.85619954802034	2.93719702996587	0	0	3.69297854136485	3.48206436491184	2.90860452615722	2.29379456930445	2.82116457773246	2.878406008562	1.59473028356183	0.04941577795612	2.82704139552967	1.46898202933776	3.38302322768325	3.29419477777438	2.41866000396907	4.34711681624738	2.77091231785884	1.38384386109573	2.14333610552141	2.27649159962824	1.56094700348336	1.73810549589242	1.27425604293104	3.56031854528567	2.41694895660477	1.23631704402054	1.77246961044363	0.787934496422013	0.389948681913961	1.71493601862592	3.63933988421016	3.81170309786667	4.40110718761162	0.0612532242045494	3.54352414800451	1.27029691784416	1.63578573976628	0.3060439564933	0	2.23332611467524	1.06977719115578	0	2.49287481943718	3.52522458556397	2.02810482529693	2.29445311792949	3.02524738552074	1.28089773369893	1.61065916639981	3.01921928164645	3.5694510030037	0
38-11	0	3.47453148302653	2.05915847399065	0.22056502978306	1.77733594856233	1.91108058069843	0	1.92308593278211	2.73501664933202	0.734812019786789	1.64393981719513	0.752359040191791	3.35842557081825	2.20024445734949	0.747597486338717	2.44698842136642	0	1.05760972229018	1.84506640155192	1.92700980029769	2.7318773986786	2.07742325631147	2.21731910102432	1.68604703980399	1.17000538841229	2.68418774383754	0.438122018872932	4.1784405825752	0	1.46266263401104	4.94469490190758	4.98987460800828	2.0289190028155	3.1914881839492	1.59786520624148	2.00562006694335	0	2.25571358702223	0.923695250638521	2.04550076509694	1.06311290942144	3.789464334557	0.301172910484249	3.73701940694178	1.66661377056634	2.34582751591272	0.993647990801943	4.22012957060125	3.40613185377167	4.06026368412357	1.02096060909615	0.629151978464515	2.43759663964992	0.647964651043976	0.12281391508957	1.43925913281062	1.61920406791218	2.34150864661519	0	1.93069208229747	3.34141199092612	1.58713913233907	5.43262096094801	3.11057766522303	0	1.21369241549606	2.88783521024417	0.257879608027018	0.835904631914902	0.592629917397034	2.22885889410948	0	0.875247879633296	3.23342152143015	2.74794376476389	0.436935997003948	1.99528109691819	3.57913155015044	0.673360713133194	0.511696044839634	1.62257129082406	3.89067678740855	3.70546121370561	0	1.40448048650214	2.06167845809966	2.39506308411745	4.02582300821904	1.31389838420414	3.23361467245317	0.441964814986947	2.72335908651687	0.978998828806999	2.72644661138036	2.39720321519993	0.690467593671507	2.01579195865301	1.34762109808844	2.99840370210915	2.95641955616845	0.152657565686922	3.79164811381312	1.14509503088108	2.02604076495272	0	1.5074184758172	3.50374795312197	1.9364238676574	1.26946836735279	1.38950420405774	1.48687698078952	2.97899803393782	3.74255528301074	2.94433371046799	0.192688467532339	1.87751964712779	1.71950951348205	2.5171560040035	2.9491436841394	0.583678236857576	0.668663383666059	2.08122245491204	1.81675935167938	3.03826001246477	0	1.39094851372969	2.16529808543952	4.11492629769937	0.540285586171583	1.93895890216487	1.7250603935503	2.90812435503247	3.97396440696833	0.765923552241436	0.919533468516	1.55571218840256	0.407142367388743	2.4058183476357	2.73525023658441	4.3224968820194	4.20721629790543	2.38674515885687	3.27482884584732	4.03746728533005	0	0.250825642177772	3.32648461127023	2.2005257890026	2.81863703573162	0	0	4.04415066327785	3.75863636698026	3.2735495989902	2.57709833577747	2.62835021247157	2.78934750605474	2.28853890556064	0.0634546839982392	2.90541361535229	1.15209618194095	3.40235337990531	3.59708483746949	2.99303363550366	4.379544807487	2.9074145891708	0.4192818820203	2.4551860011167	2.18007276685196	0.503634227550201	1.51131778843177	0.906103012846644	4.35755206081134	3.02139514699635	1.2555619049585	2.78001110805542	0.140459959574027	0.282150300374149	1.60623278148515	2.47276658989383	5.15423334744103	4.10550373309077	0	3.82844355083198	1.16307580699304	1.19936821947763	1.36348622179388	0	2.45085853564843	1.64290750416185	0	2.4787544303028	3.27693716428147	2.5592407868407	1.18804157349453	2.58186698249234	1.8690661296433	2.03393934122862	2.82200369117806	2.76417215207412	0.534746231119916
4554_inbred	0	4.15400087223869	2.32710403196744	1.64956014217608	2.57861706580384	1.92595668181193	0.542716074533217	1.3403027772689	4.00085954912056	0.229839483440897	2.35000479469912	2.05365439280311	0	0	2.04067342608882	1.99527429812376	0.456433849834197	1.00122729125092	1.00990128631505	2.43760537666999	2.49346988044849	2.28535347781196	2.03763208060826	1.01159363892476	1.51450286225986	1.95181269470793	0.720601828873903	2.32688836150716	0.0419252257368408	0.135529520037687	4.83957805598038	4.45955811493053	1.14578845262696	3.4649418376134	1.49908495525323	1.940247000802	2.0340727678736	2.58996461968347	1.67168756611193	1.75413894176115	1.24305889303314	3.58392163514069	1.19273388359733	4.04120922143112	0	2.14195144406107	0.650651911897004	4.29241369473389	2.49934360036354	3.61673071525475	0.774160186572528	1.45736773352978	1.4862595984033	0.742032578289756	0.241685776794493	0.390608628431483	1.86696588549014	2.15966807860959	0	1.67808299011446	3.41655222371346	1.57682587380656	4.42685180577994	3.0910333624079	0.256886210367127	1.44274794329101	2.67850466543933	0.552749986455125	1.02618137101051	1.0655689892782	2.28084140305408	0	0	3.46399376115183	1.79650817625026	1.57322610797144	2.4479832956834	3.89830129184297	1.15924004773453	0.739577419437753	1.80372756500391	3.53599339098846	3.6464233126025	1.44842373258544	1.52651706689251	1.46834198069064	2.60048726188918	4.20829359079072	1.63893069307879	3.59269063842213	0.749291191177985	2.45034108460069	1.09409543636552	2.39716409646318	2.14415660973208	2.48974492642825	2.67496900250009	0	1.86255804278664	3.70351926718677	0.202142157784816	1.13634150547812	2.03495136928044	2.07951903867687	0.282424777060435	1.70917645437133	2.92508982798179	2.0538711376933	0.0852198982494233	0.79910052046275	2.55546607137214	2.88088243187505	3.50401867622503	0.642118587977886	2.64778343191555	2.1902391246625	2.41056018765934	3.00821405105605	3.03412572154086	0.11076916252141	0.43587791451636	2.9930386490025	1.66028880897815	2.97021444556703	0	1.95624795787022	2.83556938992855	4.00748953664532	0.683994926159029	1.10416683358144	2.30001780031656	2.96475231194369	4.08056843901594	1.16036568494359	0.75544569475417	1.72960920504425	0.24173603491708	1.77676426772056	2.81353870856874	4.36318142390819	4.39392061996084	2.42515664538223	3.37882906580015	3.96613422573045	0	0.338999754041961	3.39630208589635	1.71976746196901	2.96138924513144	0.90910497605943	0.443326564557132	4.01411558720188	3.49016323630427	1.63852475866173	2.73378292299782	2.98339143771919	2.28358676216473	1.29869735813938	0.195749332670343	2.83729324522328	1.73657616240298	3.00657329673187	3.06485247026807	1.94043231594242	4.53275647007905	2.63158663620426	0.464096843484132	2.95849758694377	2.52960910557035	2.9213211785401	1.13528167302512	1.38186958622601	3.68268027887112	2.99600723574842	1.25470964392123	1.92246165508547	1.43468682717029	0.222764279399709	2.06514863296935	2.15208773166469	3.57576394608304	4.40123227008037	0	3.36709925894351	1.18768182397388	2.15945347964922	0	0.402168346422993	2.16517418477099	1.7397992858528	0.343367693931976	2.84538020319913	3.22193115259721	2.58353706906755	1.77142580095457	3.51692497300613	2.00275351327234	2.32346067388136	3.03251733059599	3.54186036725129	0.109644227449276
4578_inbred	0	3.87691175684687	2.16131871952972	0.794462023509021	2.56627155988961	2.16936907920382	0.0472058622065369	1.93533875395309	3.64541856410307	1.42555834256786	2.90835355637594	0.663841946167356	3.6555579066171	0	1.71792094794867	2.56599496447011	0.0638679213357776	0.598512822336762	1.4473965159581	1.39491707841078	2.87939506718253	1.77632429072765	2.05658608423603	1.99025370701448	1.88308900951625	1.5237100749914	0.817049234557783	4.35647161907091	0.258249657223062	1.17190921772957	4.54705048673192	5.43595095863521	1.23443896178649	2.66563666297028	1.23841770835899	2.13761492637367	0	2.67709602578031	1.21186954285254	3.17990212120556	1.37776811577544	3.81163455299684	0.168993126582622	4.0056280960301	1.75620310082226	2.16529693828152	0.295261773799774	4.3137799133191	2.84380412207983	4.11628705523443	0.720100650120203	2.45910154360605	1.53148285742984	1.48225205851217	0	1.27033622182678	1.93405443267894	1.9294264651112	1.93845240911473	2.03611772228731	3.10004724281863	1.20147568912732	5.34018841062334	3.23009663544882	0.404523998736962	1.19637098356281	2.9880982080858	0.325010371117762	0.31470927483862	1.6703937735024	2.00607886864479	0	0	3.29759088237339	2.68805835590545	1.28693800657976	2.60848765947602	3.58265745637585	0.545206180700333	0.244087487853463	1.21770705622051	3.1686514326853	3.94460054765669	1.00812578952085	1.61673522218645	2.30484952722654	2.08494884858695	3.12324559385295	1.84253021044181	3.97903471571061	1.06250485755246	2.90833718659347	1.06295747679167	2.46397238242867	2.48406462872107	1.9078967068571	2.70117998847756	0.172345292271179	3.42871851055124	2.59912036001156	0	3.52106712751254	2.40432907687733	1.3026681570525	0	1.48305122125016	3.19769304560029	2.68323141388549	0.627733076211247	0.561500867199392	1.31791380213137	2.97877429640136	4.17100463214501	4.0338458699762	0	1.88396027447923	1.9531992333029	2.52755098284029	2.93744086517689	1.68633969255507	0.489320844630967	2.38725982548833	1.63022241047857	2.93250489249648	0	1.6255080926116	3.03818334041505	3.93149420525929	0.472594021281431	1.06279165535334	2.06623091433125	2.49952428961138	3.74017599849621	0.782709052270978	1.05046491786275	1.70278799067568	0.487194392710905	2.22319009217979	2.83165330429732	4.09419788479883	4.25058591221752	2.32725233940904	3.54566706579085	3.86714906284278	0	0.441281314550913	4.28379067895835	2.7715882219062	2.80279052159786	0	0	3.94863262032174	3.59458800522702	1.31367259171185	2.74550011654905	2.04448382901416	1.8703580577402	1.39755571339691	0.223005141736046	2.551887498514	0.90370789902618	3.60413550456671	3.57046747071138	2.62568980967344	4.58860168326854	2.23260351861572	0.952533939731725	2.46981839236653	2.39398125939523	0.879174363034462	1.90055408162016	0.894139188032227	3.71672076289011	3.2944358850887	0.982295677285891	1.64490350702341	1.42195827558824	0.102958132244277	2.28502786290569	3.11488770038399	4.59685874142682	4.33712732878866	0	4.13262252343208	1.18838291099225	2.7039618551936	1.56536689555224	0	2.41095507565988	2.14650772496118	0	2.59216037219844	3.2029781234154	2.76839870637061	2.32883551595776	3.94541329309732	1.64010871753046	2.27224855839708	3.18985887579771	2.9841150542138	0
80-2	0	3.80800381201752	2.34171445582117	1.619972231149	2.31296206549599	2.25926310108285	0	2.20107603981238	3.63389778708778	0.161849255316066	2.67250592157732	1.9006512426497	0.528614460039568	0	1.24391248972595	2.45469655216632	0.550631550263919	0.864487833976579	0.926486577140648	1.93345432493075	2.66833176410496	1.09539043740816	1.68765187204367	1.78429837099643	1.89540301173072	2.15100144884291	0.209805392246115	4.45343408870872	0	0.103263919334958	4.85029438315	5.00094179692516	0.916290731874155	3.4277192145175	2.60023482288156	2.15148542077268	1.87385084617567	1.27207527952774	1.3756504147711	0.827411429579608	1.36291313828198	3.69924059166359	0.289960724351527	3.7583705348074	1.7876242643749	2.37829627931287	0.948397740987753	4.36722132496036	2.898235204249	4.02112491334112	0.303838354019866	1.04061234437012	1.13511135277444	1.76913717039177	0	1.42091798537174	1.97022220143696	2.18632090330693	0.83609534587921	1.55154817241681	3.20895881345993	1.16560093080634	3.85562829988876	3.25678798993806	0.902236431245449	1.7456736450327	2.65616725922253	0	1.21941594284466	0.614323105052514	2.73056157473097	0	0.222855509834245	3.56694343173377	1.72678707620391	1.16446557012942	2.70806353434666	3.58658091249193	1.46715288976713	0.847977629291961	0	2.44078930099162	3.61527327911588	0.870246793372748	1.44987226476218	2.04990330172689	1.87922074499805	3.445191938281	1.57712131095756	3.49965714178161	1.21734894355918	2.82052137599508	1.36965926190568	2.84257526653701	2.6012293604294	2.98286484209701	2.61813278749365	0	3.32797414621859	2.60194867021966	0.0894600099728011	2.96352411486495	1.55942379954493	0.444700564742504	0.275870337760895	1.50921086462131	2.89600033215498	2.44526451451556	0.0488521622475115	0.434728073714107	2.20091221408274	2.56477241873188	3.7155846741968	3.37795946049498	2.72969426916008	1.81372315843974	2.33425041283274	2.20065203023648	2.58931921628396	0	0.705431419393165	3.14469954268909	2.05558676550649	3.0035268170199	0.216661790012594	1.33664182521482	2.68860910844451	3.94837422089264	0.7448378959653	1.11702506167524	2.26228483734439	3.07393791023004	3.47379397416159	1.68672667764061	1.73268156729014	1.96706480312771	1.25431890026264	0	2.75652285455299	4.3802938843287	4.30319985412791	2.37366405374963	3.37735540717658	4.1194598497005	0	0.705125157319352	3.37639567978843	1.64801803583819	2.09399512268735	0	1.19546975565448	4.02072672634222	3.84024554628736	1.45937752262023	2.41934538360274	2.74754651729912	3.15958006971722	2.06570259306923	0	2.47013982154491	1.94284402472517	3.45021926501437	3.79165262548142	3.21012968868152	4.30866799708349	2.43672255192328	0.672262608172206	2.96348280471349	2.83191838831578	0.992807229771133	1.93204156615445	1.3551467724253	3.84949632584618	1.56249304465755	1.04374419122655	2.04071110831977	0.61037679782757	0.188098173304742	1.47686605930428	3.31028385572799	3.49520974997638	4.18591594323882	0	3.79163457868608	0.890254717323314	1.33921847673287	2.98998579412241	0.427610740057951	2.26425893960284	1.77307261922082	0	2.8032209772509	3.4909954278356	2.50595033671635	1.89838718165281	3.98866177241732	2.04397367777045	2.08334018209549	2.83409530795287	2.86357707639508	0.116112307433588
a	1	3.921703993081	2.12644201006064	1.15144822590343	2.23547366476792	1.94960474419712	0.367711318496249	2.65202291200528	3.51711200625851	1.47014595959655	2.13875707171529	0.302189085051957	3.51130063274905	2.72707474799455	2.1989253524202	2.51823664926995	0.143733177009116	1.55084647230227	1.44761521110147	1.7013185818209	2.78543707748356	2.14082469926467	2.11410863358814	2.63323325974048	1.28626682205202	2.28694847581453	0.321756634160363	4.64896695148647	0	1.42709555542382	4.76847031027375	5.12647867205453	1.89274442607522	3.0175524720271	2.20065535215901	1.97645875254408	2.30912565679716	2.26977983671863	1.52080777140719	2.74236788840367	1.08717378436727	1.37490727362603	0.0701403329012264	3.73278150040107	0.907931893924054	2.29055097255861	1.09052299168331	4.35252959302511	3.07285070971028	4.70402860878079	0.250084561193217	0.821856967905251	2.68370286223134	1.29829886367891	0.093430687391762	1.49547606672335	1.84735972532604	2.26823585491486	0.300227547853976	1.70761488814034	3.2786040450367	1.3130379493626	5.60455128439434	3.28185062402959	0.637465851763162	1.15634016996031	2.93845797064622	0.246187195346808	1.41634818644835	0.339666415510188	2.62728111857121	0	1.55540824601419	3.2178472961138	2.04003001032192	0.409801027741201	2.10153443646694	3.05912482581999	1.36528265318021	0.488764660347323	1.64733274699871	3.83915979669643	3.96233772116375	0	1.26112221812538	2.36336593790114	2.49679404721014	4.01777484450897	3.031258671119	3.56790602205093	2.15445392615798	2.70604151838251	1.331000971746	2.45546925684272	2.72825797507356	1.74557066857669	2.66462760572679	2.01079191484913	3.29786813491341	3.00568755488995	0.260164153690041	3.35905507146419	2.57859430188465	1.66968222664865	0	1.68762967740035	3.11692725965958	2.27009392556909	2.24332647526906	1.44384839113788	2.48946292086921	3.11668804852361	3.782583799802	3.41032889552799	1.76818885196545	1.83951576580719	1.04836055692897	2.43948206569487	2.54394570152681	1.03415909722319	0.738684440721559	2.88810808661338	1.60293279999458	3.26488880289034	0	1.62616916120579	2.55907831038976	4.2898976395318	0.555704721103272	1.68810490501465	1.04116324436392	2.61211182402329	3.80227510146465	1.24658104256257	1.04081720160654	2.5377599766918	0.803869794439359	1.7582750719107	2.81164716261216	4.17170521486094	3.98184566587832	2.58701939715132	2.93895555156632	4.18118411889591	0	0.671549623340428	3.63209479394879	1.97656543731493	3.05962214686504	0.914392932190996	0	4.01106802022709	3.71448140922461	1.57376306526099	2.90661140041379	3.44205137567042	2.98284458288033	1.26036542502115	0.0818377417892342	0.767628297372253	1.29815689578525	3.58331891845344	3.69178522826011	2.3453150262411	4.30224587185646	1.86761650611397	0.792173175437335	2.63171616335837	2.93588672318257	1.37643340127302	1.67996906682366	1.25864847203408	3.80946079308724	2.66498263160912	1.13236938546624	1.95201433767276	0.862396162365373	0.208752495018842	2.03850365502768	3.15700042115011	5.09505609622031	4.44738825447279	0	4.02323695625958	1.42885564220396	1.71739505393919	1.61240550477299	0	2.12807931328573	2.11377774887912	0	2.62715824402958	3.18629478024952	2.65516265411291	2.19687785056677	3.5720646995221	2.50731209596067	2.21162702897999	3.00404264654969	2.6849043915949	0.447917772363551
